HeaderID,AppNo,AbattoirName,AnimalSource,SpeciesCategory,Species,HerdMark,InspectionDate,ArrivalDate,SlaughterFromDate,SlaughterToDate,AnimalsReported,AnimalsPresented,AnimalsSlaughtered,Status,StatusDate,Poultry_House,Poultry_NoInHouse,Poultry_ProductionSystem,Broiler_StockingDensity,Broiler_Breed,Broiler_Line,Poultry_Age,Poultry_HouseMortality,Poultry_CumulativeMortality,Condition,InspectionType,AmountDescription,Amount,Comments
6800,5011,2 SISTERS FOOD GROUP LTD,Producer: 38/043/0065 Hook2Sisters: Peasenhall,Poultry,Broilers,689278,2016-02-15,2016-02-15,2016-02-15,2016-02-15,3960,3960,3817,Complete,15/02/2016 10:06,3,7700,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,41,2.37,4.94,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,3,
6800,5011,2 SISTERS FOOD GROUP LTD,Producer: 38/043/0065 Hook2Sisters: Peasenhall,Poultry,Broilers,689278,2016-02-15,2016-02-15,2016-02-15,2016-02-15,3960,3960,3817,Complete,15/02/2016 10:06,3,7700,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,41,2.37,4.94,Machine Damage,Conditions,Whole,3,
6800,5011,2 SISTERS FOOD GROUP LTD,Producer: 38/043/0065 Hook2Sisters: Peasenhall,Poultry,Broilers,689278,2016-02-15,2016-02-15,2016-02-15,2016-02-15,3960,3960,3817,Complete,15/02/2016 10:06,3,7700,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,41,2.37,4.94,Abnormal colour/fevered,Conditions,Whole,16,
6800,5011,2 SISTERS FOOD GROUP LTD,Producer: 38/043/0065 Hook2Sisters: Peasenhall,Poultry,Broilers,689278,2016-02-15,2016-02-15,2016-02-15,2016-02-15,3960,3960,3817,Complete,15/02/2016 10:06,3,7700,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,41,2.37,4.94,Ascites/Oedema,Conditions,Whole,59,
6801,5011,2 SISTERS FOOD GROUP LTD,Producer: 38/043/0065 Hook2Sisters: Peasenhall,Poultry,Broilers,689279,2016-02-15,2016-02-15,2016-02-15,2016-02-15,3240,2947,2947,Complete,15/02/2016 12:55,3,7700,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,41,2.37,4.94,Machine Damage,Conditions,Whole,2,
6801,5011,2 SISTERS FOOD GROUP LTD,Producer: 38/043/0065 Hook2Sisters: Peasenhall,Poultry,Broilers,689279,2016-02-15,2016-02-15,2016-02-15,2016-02-15,3240,2947,2947,Complete,15/02/2016 12:55,3,7700,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,41,2.37,4.94,Cellulitis,Conditions,Whole,3,
6801,5011,2 SISTERS FOOD GROUP LTD,Producer: 38/043/0065 Hook2Sisters: Peasenhall,Poultry,Broilers,689279,2016-02-15,2016-02-15,2016-02-15,2016-02-15,3240,2947,2947,Complete,15/02/2016 12:55,3,7700,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,41,2.37,4.94,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,6,
6801,5011,2 SISTERS FOOD GROUP LTD,Producer: 38/043/0065 Hook2Sisters: Peasenhall,Poultry,Broilers,689279,2016-02-15,2016-02-15,2016-02-15,2016-02-15,3240,2947,2947,Complete,15/02/2016 12:55,3,7700,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,41,2.37,4.94,"Other farm (Jaundice, Oregon, white muscle, congen",Conditions,Whole,10,
6801,5011,2 SISTERS FOOD GROUP LTD,Producer: 38/043/0065 Hook2Sisters: Peasenhall,Poultry,Broilers,689279,2016-02-15,2016-02-15,2016-02-15,2016-02-15,3240,2947,2947,Complete,15/02/2016 12:55,3,7700,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,41,2.37,4.94,Abnormal colour/fevered,Conditions,Whole,20,
6801,5011,2 SISTERS FOOD GROUP LTD,Producer: 38/043/0065 Hook2Sisters: Peasenhall,Poultry,Broilers,689279,2016-02-15,2016-02-15,2016-02-15,2016-02-15,3240,2947,2947,Complete,15/02/2016 12:55,3,7700,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,41,2.37,4.94,Ascites/Oedema,Conditions,Whole,31,
6803,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689280,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5808,5698,Complete,15/02/2016 10:09,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Bruising/Fractures,Conditions,Whole,1,
6803,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689280,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5808,5698,Complete,15/02/2016 10:09,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Joint Lesions,Conditions,Whole,1,
6803,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689280,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5808,5698,Complete,15/02/2016 10:09,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Machine Damage,Conditions,Whole,1,
6803,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689280,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5808,5698,Complete,15/02/2016 10:09,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Perihepatitis/peritonitis,Conditions,Whole,1,
6803,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689280,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5808,5698,Complete,15/02/2016 10:09,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Dermatitis,Conditions,Whole,3,
6803,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689280,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5808,5698,Complete,15/02/2016 10:09,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,"Other farm (Jaundice, Oregon, white muscle, congen",Conditions,Whole,3,
6803,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689280,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5808,5698,Complete,15/02/2016 10:09,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Hepatitis,Conditions,Whole,3,
6803,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689280,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5808,5698,Complete,15/02/2016 10:09,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,4,
6803,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689280,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5808,5698,Complete,15/02/2016 10:09,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Ascites/Oedema,Conditions,Whole,15,
6803,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689280,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5808,5698,Complete,15/02/2016 10:09,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Cellulitis,Conditions,Whole,26,
6803,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689280,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5808,5698,Complete,15/02/2016 10:09,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Abnormal colour/fevered,Conditions,Whole,60,
6804,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689287,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5694,5694,Complete,15/02/2016 12:54,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,4,
6804,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689287,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5694,5694,Complete,15/02/2016 12:54,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Cellulitis,Conditions,Whole,5,
6804,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689287,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5694,5694,Complete,15/02/2016 12:54,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Machine Damage,Conditions,Whole,5,
6804,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689287,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5694,5694,Complete,15/02/2016 12:54,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Hepatitis,Conditions,Whole,10,
6804,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689287,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5694,5694,Complete,15/02/2016 12:54,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Ascites/Oedema,Conditions,Whole,19,
6804,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689287,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5694,5694,Complete,15/02/2016 12:54,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Abnormal colour/fevered,Conditions,Whole,29,
6805,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689281,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5800,5800,Complete,15/02/2016 12:56,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Perihepatitis/peritonitis,Conditions,Whole,2,
6805,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689281,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5800,5800,Complete,15/02/2016 12:56,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,4,
6805,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689281,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5800,5800,Complete,15/02/2016 12:56,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Emaciation,Conditions,Whole,5,
6805,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689281,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5800,5800,Complete,15/02/2016 12:56,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Hepatitis,Conditions,Whole,6,
6805,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689281,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5800,5800,Complete,15/02/2016 12:56,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Machine Damage,Conditions,Whole,6,
6805,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689281,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5800,5800,Complete,15/02/2016 12:56,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Cellulitis,Conditions,Whole,14,
6805,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689281,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5800,5800,Complete,15/02/2016 12:56,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Abnormal colour/fevered,Conditions,Whole,29,
6805,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689281,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5800,5800,Complete,15/02/2016 12:56,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Ascites/Oedema,Conditions,Whole,37,
6806,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689288,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5781,5781,Complete,15/02/2016 12:58,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Contamination,Conditions,Whole,1,
6806,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689288,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5781,5781,Complete,15/02/2016 12:58,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Tumours/nodules,Conditions,Whole,1,
6806,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689288,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5781,5781,Complete,15/02/2016 12:58,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Perihepatitis/peritonitis,Conditions,Whole,3,
6806,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689288,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5781,5781,Complete,15/02/2016 12:58,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,6,
6806,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689288,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5781,5781,Complete,15/02/2016 12:58,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Machine Damage,Conditions,Whole,7,
6806,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689288,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5781,5781,Complete,15/02/2016 12:58,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Cellulitis,Conditions,Whole,9,
6806,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689288,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5781,5781,Complete,15/02/2016 12:58,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,"Other farm (Jaundice, Oregon, white muscle, congen",Conditions,Whole,9,
6806,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689288,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5781,5781,Complete,15/02/2016 12:58,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Hepatitis,Conditions,Whole,10,
6806,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689288,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5781,5781,Complete,15/02/2016 12:58,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Ascites/Oedema,Conditions,Whole,23,
6806,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689288,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5781,5781,Complete,15/02/2016 12:58,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Abnormal colour/fevered,Conditions,Whole,24,
6807,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689282,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5710,5710,Complete,15/02/2016 14:51,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Bruising/Fractures,Conditions,Whole,1,
6807,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689282,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5710,5710,Complete,15/02/2016 14:51,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Contamination,Conditions,Whole,4,
6807,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689282,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5710,5710,Complete,15/02/2016 14:51,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,5,
6807,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689282,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5710,5710,Complete,15/02/2016 14:51,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Cellulitis,Conditions,Whole,13,
6807,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689282,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5710,5710,Complete,15/02/2016 14:51,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Machine Damage,Conditions,Whole,20,
6807,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689282,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5710,5710,Complete,15/02/2016 14:51,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Ascites/Oedema,Conditions,Whole,21,
6807,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689282,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5710,5710,Complete,15/02/2016 14:51,3,26500,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,2.79,3.89,Abnormal colour/fevered,Conditions,Whole,44,
6808,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689289,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5758,5758,Complete,15/02/2016 14:52,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Contamination,Conditions,Whole,1,
6808,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689289,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5758,5758,Complete,15/02/2016 14:52,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Hepatitis,Conditions,Whole,2,
6808,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689289,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5758,5758,Complete,15/02/2016 14:52,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,"Other farm (Jaundice, Oregon, white muscle, congen",Conditions,Whole,5,
6808,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689289,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5758,5758,Complete,15/02/2016 14:52,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,7,
6808,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689289,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5758,5758,Complete,15/02/2016 14:52,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Cellulitis,Conditions,Whole,9,
6808,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689289,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5758,5758,Complete,15/02/2016 14:52,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Ascites/Oedema,Conditions,Whole,12,
6808,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689289,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5758,5758,Complete,15/02/2016 14:52,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Abnormal colour/fevered,Conditions,Whole,25,
6809,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689283,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5761,5761,Complete,15/02/2016 14:53,2,26540,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,1.73,2.54,Hepatitis,Conditions,Whole,1,
6809,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689283,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5761,5761,Complete,15/02/2016 14:53,2,26540,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,1.73,2.54,Joint Lesions,Conditions,Whole,3,
6809,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689283,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5761,5761,Complete,15/02/2016 14:53,2,26540,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,1.73,2.54,Machine Damage,Conditions,Whole,4,
6809,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689283,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5761,5761,Complete,15/02/2016 14:53,2,26540,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,1.73,2.54,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,5,
6809,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689283,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5761,5761,Complete,15/02/2016 14:53,2,26540,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,1.73,2.54,Cellulitis,Conditions,Whole,19,
6809,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689283,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5761,5761,Complete,15/02/2016 14:53,2,26540,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,1.73,2.54,Ascites/Oedema,Conditions,Whole,23,
6809,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689283,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5761,5761,Complete,15/02/2016 14:53,2,26540,Intensive Indoor,> 33kg but not > 39kg,Cobb,Cobb 500,35,1.73,2.54,Abnormal colour/fevered,Conditions,Whole,34,
6810,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689290,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5967,5967,Complete,15/02/2016 14:55,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Perihepatitis/peritonitis,Conditions,Whole,2,
6810,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689290,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5967,5967,Complete,15/02/2016 14:55,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Bruising/Fractures,Conditions,Whole,3,
6810,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689290,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5967,5967,Complete,15/02/2016 14:55,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Joint Lesions,Conditions,Whole,4,
6810,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689290,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5967,5967,Complete,15/02/2016 14:55,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Dead on Arrival/Death in the lairage (DOA),Conditions,Whole,6,
6810,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689290,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5967,5967,Complete,15/02/2016 14:55,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Hepatitis,Conditions,Whole,8,
6810,5011,2 SISTERS FOOD GROUP LTD,Producer: 28/317/0079 Hook2Sisters: Bridge Farm,Poultry,Broilers,689290,2016-02-15,2016-02-15,2016-02-15,2016-02-15,5808,5967,5967,Complete,15/02/2016 14:55,7,26510,Intensive Indoor,> 33kg but not > 39kg,Ross,Not Provided,35,1.58,2.74,Machine Damage,Conditions,Whole,10,
